macro_f1,acc,roc_auc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6441294554502102,0.8071563088512241,0.7225075202497405,1755669398,,False,1,741b0731,2025-08-20_05-56-38,768.8903050422668,768.8903050422668,386890,jdm2-vm,10.140.0.2,768.8903050422668,1
