eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,objective,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7164298892021179,0.4990990990990991,0.3329326923076923,35.0281,31.689,3.968,1.0,0.8320317914067914,1753240454,checkpoint_000000,True,False,1,99e9eef0,2025-07-23_03-14-15,240.60149240493774,240.60149240493774,228535,80-225-210-59,10.19.101.220,240.60149240493774,1
