eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,objective,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.568085789680481,0.7225225225225225,0.7181663501107945,34.9771,31.735,3.974,1.0,1.440688872633317,1753259114,checkpoint_000000,True,False,1,09c801e7,2025-07-23_08-25-15,238.12350749969482,238.12350749969482,351151,80-225-210-59,10.19.101.220,238.12350749969482,1
