eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,objective,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5193608403205872,0.8518189884649512,0.8498825518745837,38.715,29.11,3.642,1.0,1.7017015403395348,1753217553,checkpoint_000000,True,False,1,ff0065df,2025-07-22_20-52-34,226.66266131401062,226.66266131401062,93441,80-225-210-59,10.19.101.220,226.66266131401062,1
