,eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,objective,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/num_train_epochs,config/learning_rate,config/weight_decay,config/lr_scheduler_type,config/warmup_steps,config/seed,config/per_device_train_batch_size,logdir
0,0.6028737425804138,0.7360360360360361,0.7299227460968218,34.8282,31.871,3.991,1.0,1.465958782132858,1753239216,checkpoint_000000,True,False,1,98a27c5b,2025-07-23_02-53-37,241.18215346336365,241.18215346336365,221217,80-225-210-59,10.19.101.220,241.18215346336365,1,1,0.00041011772815879193,0.24845637389028102,cosine,828.1642120416782,73.9175575033458,16,98a27c5b
1,0.6832190752029419,0.6009009009009009,0.5961013882192336,34.8975,31.807,3.983,1.0,1.1970022891201344,1753239461,checkpoint_000000,True,False,1,d4cd69ca,2025-07-23_02-57-42,238.3820297718048,238.3820297718048,222658,80-225-210-59,10.19.101.220,238.3820297718048,1,1,2.5453363951346143e-06,0.04201314580646282,polynomial,1920.5302220204294,54.470674553603224,16,d4cd69ca
2,0.8295547366142273,0.7207207207207207,0.7122909698996656,34.9002,31.805,3.983,1.0,1.4330116906203862,1753239710,checkpoint_000000,True,False,1,c98d0688,2025-07-23_03-01-50,241.6277370452881,241.6277370452881,224101,80-225-210-59,10.19.101.220,241.6277370452881,1,1,0.0002527248837532295,0.24924047791426923,cosine,875.9555891437225,16.41205090909511,16,c98d0688
3,0.7114367485046387,0.4972972972972973,0.33371342512908775,34.8436,31.857,3.989,1.0,0.8310107224263851,1753239958,checkpoint_000000,True,False,1,aec1ec2a,2025-07-23_03-05-59,241.14143633842468,241.14143633842468,225678,80-225-210-59,10.19.101.220,241.14143633842468,1,1,4.252927348512441e-06,0.15576597737083894,linear,1809.5646146446652,35.150171498333094,16,aec1ec2a
4,0.616645336151123,0.7135135135135136,0.6966107871720116,34.9281,31.78,3.98,1.0,1.410124300685525,1753240207,checkpoint_000000,True,False,1,b040aad1,2025-07-23_03-10-07,241.78618574142456,241.78618574142456,227118,80-225-210-59,10.19.101.220,241.78618574142456,1,1,9.031689964243818e-05,0.14179092113152067,cosine,583.387181228499,25.941719115550875,16,b040aad1
5,0.7164298892021179,0.4990990990990991,0.3329326923076923,35.0281,31.689,3.968,1.0,0.8320317914067914,1753240454,checkpoint_000000,True,False,1,99e9eef0,2025-07-23_03-14-15,240.60149240493774,240.60149240493774,228535,80-225-210-59,10.19.101.220,240.60149240493774,1,1,4.472857441213681e-06,0.24388583045443257,polynomial,948.0365938896857,98.61719632490095,16,99e9eef0
6,0.7316031455993652,0.4990990990990991,0.3329326923076923,34.9397,31.769,3.978,1.0,0.8320317914067914,1753240702,checkpoint_000000,True,False,1,e177ea46,2025-07-23_03-18-23,241.4922330379486,241.4922330379486,230302,80-225-210-59,10.19.101.220,241.4922330379486,1,1,8.986090964365806e-06,0.29023692902363324,cosine,1293.018852880068,36.70691078985957,16,e177ea46
7,0.547266960144043,0.7315315315315315,0.7314888173104398,34.8162,31.882,3.992,1.0,1.4630203488419713,1753240951,checkpoint_000000,True,False,1,e8dcb3f2,2025-07-23_03-22-32,242.32238817214966,242.32238817214966,231756,80-225-210-59,10.19.101.220,242.32238817214966,1,1,1.7237449954665725e-05,0.1624218230283578,linear,197.6590644226015,33.686084332274234,16,e8dcb3f2
8,0.9842032194137573,0.727027027027027,0.7235208286236873,34.8159,31.882,3.992,1.0,1.4505478556507143,1753241199,checkpoint_000000,True,False,1,62d52fdf,2025-07-23_03-26-39,240.76199173927307,240.76199173927307,233200,80-225-210-59,10.19.101.220,240.76199173927307,1,1,0.0006046261640429689,0.014116485638984776,cosine,944.1474432983011,40.23440706185524,16,62d52fdf
9,0.5364912152290344,0.7288288288288288,0.7270742268900219,34.8911,31.813,3.984,1.0,1.4559030557188506,1753241448,checkpoint_000000,True,False,1,5c4daece,2025-07-23_03-30-48,241.815101146698,241.815101146698,234674,80-225-210-59,10.19.101.220,241.815101146698,1,1,0.0007494583256609611,0.1525967658520592,linear,876.8194599797415,2.3286075315534283,16,5c4daece
10,0.7335360646247864,0.4990990990990991,0.3329326923076923,34.8423,31.858,3.989,1.0,0.8320317914067914,1753241697,checkpoint_000000,True,False,1,f34ec1f7,2025-07-23_03-34-57,241.6402804851532,241.6402804851532,236107,80-225-210-59,10.19.101.220,241.6402804851532,1,1,1.2831189663892757e-05,0.08145150962368604,polynomial,1618.5542515395894,75.66128758932723,16,f34ec1f7
11,0.7446466088294983,0.4990990990990991,0.3329326923076923,34.8496,31.851,3.989,1.0,0.8320317914067914,1753241944,checkpoint_000000,True,False,1,5c406018,2025-07-23_03-39-05,241.02117276191711,241.02117276191711,237553,80-225-210-59,10.19.101.220,241.02117276191711,1,1,1.6937799490294975e-05,0.21252157527042223,polynomial,1067.2144343705013,13.410977961195913,16,5c406018
12,0.6916248202323914,0.5018018018018018,0.3389007419501798,34.7744,31.92,3.997,1.0,0.8407025437519815,1753242193,checkpoint_000000,True,False,1,9becd5df,2025-07-23_03-43-14,242.31905460357666,242.31905460357666,239047,80-225-210-59,10.19.101.220,242.31905460357666,1,1,4.778587318493848e-06,0.07944550872003876,polynomial,309.7003042751239,22.216427870960143,16,9becd5df
13,0.5745647549629211,0.7216216216216216,0.7206036765718131,34.8566,31.845,3.988,1.0,1.4422252981934347,1753242441,checkpoint_000000,True,False,1,7d4a723d,2025-07-23_03-47-21,240.73130655288696,240.73130655288696,240464,80-225-210-59,10.19.101.220,240.73130655288696,1,1,0.00011683828595377492,0.02922908466855214,polynomial,955.3676068628215,73.23957474023157,16,7d4a723d
14,0.5276813507080078,0.7549549549549549,0.7498873366381253,34.9227,31.784,3.98,1.0,1.5048422915930804,1753242689,checkpoint_000000,True,False,1,ce0ee068,2025-07-23_03-51-30,242.32664442062378,242.32664442062378,241892,80-225-210-59,10.19.101.220,242.32664442062378,1,1,0.0003145126997901085,0.16095662745501121,cosine,1783.298370121742,16.653998100811364,16,ce0ee068
