eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,objective,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5979664921760559,0.7495495495495496,0.7446341560298713,34.9872,31.726,3.973,1.0,1.4941837055794207,1753244916,checkpoint_000000,True,False,1,d444e1c1,2025-07-23_04-28-37,241.05373811721802,241.05373811721802,255398,80-225-210-59,10.19.101.220,241.05373811721802,1
